Date,WKL,Quanity,Value,AAPL,Quanity,Value,CL,Quanity,Value,CNI,Quanity,Value,GOOGL,Quanity,Value,KO,Quanity,Value,MCD,Quanity,Value,NKE,Quanity,Value,PGR,Quanity,Value,TJX,Quanity,Value,UL,Quanity,Value,V,Quanity,Value,WM,Quanity,Value,WMT,Quanity,Value,USD Rate,Total USD Value,EUR Rate,Total EUR Value,Total Value GBP,Dividends & Fees,Net Total Value GBP,Cumulative Deposits,Net Profit,S&P500
03/14/2023,112.9,,,152.59,10,1525.9,72.24,4,288.96,116.17,3,348.51,93.97,5,469.85,60.03,12,720.36,265.9,,,119,8,952,141.84,4,567.36,74.76,,,55.88,14,782.32,218.66,6,1311.96,154.36,4,617.44,46.03,,,0.8229,7585,0.88275,,6241,116.66,6358,6150,208,3919
03/15/2023,112.2,,,152.99,10,1529.9,72.93,4,291.72,115.19,3,345.57,96.11,5,480.55,60.43,12,725.16,266.34,,,118.17,8,945.36,135.06,4,540.24,74.16,,,55.16,14,772.24,216.37,6,1298.22,155.06,4,620.24,46.55,,,0.82855,7549,0.87661,,6255,116.66,6372,6150,222,3892
03/16/2023,114.1,,,155.85,10,1558.5,72.95,4,291.8,118.49,3,355.47,100.32,5,501.6,60.3,12,723.6,270.57,,,120.65,8,965.2,142.87,4,571.48,74.6,,,55.94,14,783.16,217.45,6,1304.7,155.61,4,622.44,46.09,,,0.82573,7678,0.87628,,6340,116.66,6457,6150,307,3960
03/17/2023,113,,,155,10,1550,72.2,4,288.8,115.24,3,345.72,101.62,5,508.1,60.02,12,720.24,267.2,,,120.39,8,963.12,136.32,4,545.28,74.48,,,55.29,14,774.06,217.39,6,1304.34,153.15,4,612.6,46.47,,,0.820816,7612,0.8854,,6248,116.66,6365,6150,215,3917
03/20/2023,113.8,,,157.4,10,1574,73.08,4,292.32,115.33,3,345.99,101.22,5,506.1,60.6,12,727.2,270.74,,,121.2,8,969.6,139.07,4,556.28,75.4,,,56.24,14,787.36,218.15,6,1308.9,154.87,4,619.48,46.97,,,0.81458,7687,0.87322,,6262,116.66,6379,6150,229,3952
03/21/2023,114.7,,,159.28,10,1592.8,72.38,4,289.52,114.84,3,344.52,104.92,5,524.6,60.32,12,723.84,270.21,,,125.61,8,1004.88,140.23,4,560.92,76.36,,,56.88,14,796.32,221.95,6,1331.7,154.51,4,618.04,46.81,,,0.81799,7787,0.88101,,6370,116.66,6486,6150,336,4003
03/22/2023,115.2,,,157.83,10,1578.3,72.13,4,288.52,113.87,3,341.61,103.37,5,516.85,60.05,12,720.6,267.87,,,119.5,8,956,136.69,4,546.76,75.13,,,57.33,14,802.62,220.04,6,1320.24,152.09,4,608.36,46.51,,,0.81435,7680,0.88507,,6254,116.66,6371,6150,221,3937
03/23/2023,113.9,,,158.93,10,1589.3,71.83,4,287.32,112.64,3,337.92,105.6,5,528,59.92,12,719.04,269.62,,,120.97,8,967.76,137.83,4,551.32,74.63,,,57.35,14,802.9,222.59,6,1335.54,150.7,4,602.8,46.88,,,0.81423,7722,0.88192,,6287,121.81,6409,6150,259,3949
03/24/2023,113.2,,,160.25,10,1602.5,73.42,4,293.68,113.68,3,341.04,105.44,5,527.2,60.9,12,730.8,271.33,,,120.71,8,965.68,140.43,4,561.72,74.87,,,57.81,14,809.34,221.04,6,1326.24,154.46,4,617.84,47.27,,,0.817795,7776,0.8795,,6359,121.81,6481,6150,331,3971
03/27/2023,113.95,,,158.28,10,1582.8,74.15,4,296.6,114.6,3,343.8,102.46,5,512.3,61.35,12,736.2,273.84,,,117.81,8,942.48,141.12,4,564.48,75.38,,,58.17,14,814.38,221.81,6,1330.86,153.58,4,614.32,48.06,,,0.81317,7738,0.87818,,6292,121.81,6414,6150,264,3978
03/28/2023,113.45,,,157.65,10,1576.5,74.5,4,298,114.94,3,344.82,101.03,5,505.15,61.42,12,737.04,275.85,,,117.87,8,942.96,142.85,4,571.4,76.21,,,58.37,14,817.18,220.33,6,1321.98,154.82,4,619.28,47.87,,,0.811,7734,0.87938,,6273,123.74,6396,6150,246,3971
03/29/2023,115.3,,,160.77,10,1607.7,74.47,4,297.88,115.32,3,345.96,101.39,5,506.95,61.86,12,742.32,277.44,,,120.49,8,963.92,144.48,4,577.92,76.55,,,58.11,14,813.54,223.3,6,1339.8,157.04,4,628.16,48.08,,,0.81211,7824,0.88064,,6354,123.74,6478,6150,328,4028
03/30/2023,115.9,,,162.36,10,1623.6,75.25,4,301,116.3,3,348.9,100.89,5,504.45,61.85,12,742.2,277.79,,,120.1,8,960.8,143.79,4,575.16,76.91,,,58.48,14,818.72,222.36,6,1334.16,161.53,4,646.12,48.56,,,0.80728,7855,0.88024,,6341,123.74,6465,6150,315,4051
03/31/2023,116.35,,,164.9,10,1649,75.15,4,300.6,117.97,3,353.91,103.73,5,518.65,62.03,12,744.36,279.61,,,122.64,8,981.12,143.06,4,572.24,78.36,,,58.42,14,817.88,225.46,6,1352.76,163.17,4,652.68,49.15,,,0.810045,7943,0.8805,,6434,123.74,6558,6150,408,4109
04/03/2023,116.5,,,166.17,10,1661.7,75.36,4,301.44,119.21,3,357.63,104.36,5,521.8,62.4,12,748.8,282.14,,,121.67,8,973.36,145.1,4,580.4,78.86,,,59.29,14,830.06,229,6,1374,163.87,4,655.48,49.56,,,0.80495,8005,0.87805,,6443,124.81,6568,6150,418,4125
04/04/2023,117.5,,,165.63,10,1656.3,74.73,4,298.92,120.29,3,360.87,104.72,5,523.6,62.21,12,746.52,282.28,,,123.69,8,989.52,144.28,4,577.12,78.64,,,59.56,14,833.84,227.66,6,1365.96,163.53,4,654.12,49.08,,,0.8001,8007,0.87661,,6406,124.81,6531,6250,281,4101
04/05/2023,119.25,,,163.76,10,1637.6,75.36,4,301.44,117.07,3,351.21,104.47,5,522.35,62.8,12,753.6,282.02,,,120.9,8,967.2,146.43,4,585.72,78.04,,,59.99,14,839.86,228.17,6,1369.02,162.82,4,651.28,49.89,,,0.80237,7979,0.87483,,6402,130.40,6533,6250,283,4090
04/06/2023,119.6,,,164.66,10,1646.6,75.68,4,302.72,118.52,3,355.56,108.42,5,542.1,62.84,12,754.08,282.89,,,120.22,8,961.76,147.29,4,589.16,78.05,,,60.28,14,843.92,225.99,6,1355.94,163.66,4,654.64,50.27,,,0.803923,8006,0.87787,,6437,130.40,6567,6250,317,4105
04/10/2023,119.6,,,162.03,10,1620.3,75.14,4,300.56,117.85,3,353.55,106.44,5,532.2,62.69,12,752.28,283.78,,,121.91,8,975.28,149,4,596,78.38,,,60.28,14,843.92,226.43,6,1358.58,162.28,4,649.12,50.17,,,0.80696,7982,0.87703,,6441,130.40,6571,6250,321,4109
04/11/2023,119.65,,,160.8,10,1608,76.02,4,304.08,118.88,3,356.64,105.35,5,526.75,62.58,12,750.96,284.48,,,123.3,8,986.4,148.62,4,594.48,78.34,,,59.99,14,839.86,228.45,6,1370.7,163.14,4,652.56,50.02,,,0.80444,7990,0.87813,,6428,130.40,6558,6250,308,4109
04/12/2023,120.7,,,160.1,10,1601,76.05,4,304.2,120.76,3,362.28,104.64,5,523.2,62.69,12,752.28,285.3,,,123.66,8,989.28,148.15,4,592.6,76.7,,,60.11,14,841.54,227.81,6,1366.86,165.5,4,662,49.78,,,0.80047,7995,0.88025,,6400,130.40,6530,6250,280,4092
04/13/2023,121.2,,,165.56,10,1655.6,76.52,4,306.08,121.43,3,364.29,107.43,5,537.15,63.15,12,757.8,289.07,,,126.43,8,1011.44,138.21,4,552.84,77.2,,,60.87,14,852.18,232.69,6,1396.14,166.85,4,667.4,49.83,,,0.798384,8101,0.88223,,6468,130.40,6598,6250,348,4146
04/14/2023,119.1,,,165.21,10,1652.1,75.59,4,302.36,122.38,3,367.14,108.87,5,544.35,63.05,12,756.6,288.98,,,125.95,8,1007.6,135.85,4,543.4,77.19,,,60.28,14,843.92,234.02,6,1404.12,165.3,4,661.2,49.49,,,0.8048,8083,0.895,,6505,130.40,6635,6250,385,4138
04/17/2023,118.6,,,165.23,10,1652.3,75.7,4,302.8,122.41,3,367.23,105.97,5,529.85,63.46,12,761.52,289.31,,,126.19,8,1009.52,138.41,4,553.64,77.61,,,60.5,14,847,233.48,6,1400.88,165.4,4,661.6,49.84,,,0.80805,8086,0.88274,,6534,130.40,6665,6250,415,4151
04/18/2023,118.95,,,166.47,10,1664.7,75.54,4,302.16,122.65,3,367.95,104.5,5,522.5,63.56,12,762.72,290.91,,,126.21,8,1009.68,138.6,4,554.4,77.76,,,60.5,14,847,233.6,6,1401.6,165.38,4,661.52,49.95,,,0.8048,8094,0.88317,,6514,130.67,6645,6250,395,4155
04/19/2023,119.45,,,167.63,10,1676.3,75.59,4,302.36,122.46,3,367.38,104.18,5,520.9,63.68,12,764.16,291.27,,,125.67,8,1005.36,138.91,4,555.64,78.01,,,60.59,14,848.26,232.57,6,1395.42,165.1,4,660.4,50,,,0.80458,8096,0.88113,,6514,130.67,6645,6250,395,4155
04/20/2023,121.75,,,166.65,10,1666.5,76.36,4,305.44,122.65,3,367.95,105.29,5,526.45,63.96,12,767.52,291,,,124.45,8,995.6,138.39,4,553.56,79.07,,,61.07,14,854.98,234.6,6,1407.6,165.7,4,662.8,50.32,,,0.8038,8108,0.88144,,6518,130.67,6648,6250,398,4130
04/21/2023,122.8,,,165.02,10,1650.2,76.8,4,307.2,123.03,3,369.09,105.41,5,527.05,64.05,12,768.6,292.06,,,125.53,8,1004.24,137.02,4,548.08,78.43,,,61.32,14,858.48,234.05,6,1404.3,165.15,4,660.6,50.58,,,0.8041,8098,0.8924,,6511,130.67,6642,6250,392,4134
04/24/2023,122.4,,,165.33,10,1653.3,77.88,4,311.52,124.4,3,373.2,105.97,5,529.85,63.95,12,767.4,293.2,,,127.09,8,1016.72,135.4,4,541.6,78.53,,,61.37,14,859.18,232.76,6,1396.56,165.67,4,662.68,50.92,,,0.8,8112,0.8846,,6490,130.67,6620,6250,370,4137
04/25/2023,122,,,163.77,10,1637.7,77.7,4,310.8,118.53,3,355.59,103.85,5,519.25,63.85,12,766.2,291.51,,,124.66,8,997.28,134.87,4,539.48,76.84,,,61.54,14,861.56,229.59,6,1377.54,165.57,4,662.28,50.52,,,0.80549,8028,0.88415,,6466,130.67,6597,6250,347,4072
04/26/2023,119.55,,,163.76,10,1637.6,76.68,4,306.72,116.67,3,350.01,103.71,5,518.55,63.55,12,762.6,289.76,,,123.84,8,990.72,133.84,4,535.36,77.46,,,61.19,14,856.66,228.15,6,1368.9,163.61,4,654.44,50.3,,,0.80183,7982,0.88563,,6400,130.67,6531,6250,281,4056
04/27/2023,119.45,,,168.41,10,1684.1,77.93,4,311.72,118.33,3,354.99,107.59,5,537.95,63.68,12,764.16,294.72,,,125.7,8,1005.6,134.71,4,538.84,78.94,,,62.43,14,874.02,229.01,6,1374.06,161.63,4,646.52,50.46,,,0.80016,8092,0.88268,,6475,130.67,6606,6250,356,4135
04/28/2023,120.15,,,169.68,10,1696.8,79.8,4,319.2,119.27,3,357.81,107.34,5,536.7,64.15,12,769.8,295.75,,,126.72,8,1013.76,136.4,4,545.6,78.82,,,62.47,14,874.58,232.73,6,1396.38,166.05,4,664.2,50.32,,,0.795608,8175,0.8884,,6504,130.67,6635,6250,385,4169
05/01/2023,120.15,,,169.59,10,1695.9,80.69,4,322.76,119.83,3,359.49,107.2,5,536,64.3,12,771.6,297.58,,,127.92,8,1023.36,135.89,4,543.56,78.32,,,62.26,14,871.64,232.51,6,1395.06,166.79,4,667.16,50.53,,,0.8009,8187,0.87852,,6557,130.67,6687,6250,437,4168
05/02/2023,114.35,,,168.54,10,1685.4,80.85,4,323.4,118.37,3,355.11,105.32,5,526.6,64.01,12,768.12,298.07,,,127.26,8,1018.08,128.31,4,513.24,78.24,,,62.36,14,873.04,226.98,6,1361.88,166.71,4,666.84,50.39,,,0.8015,8092,0.88247,,6486,130.67,6616,6250,366,4120
05/03/2023,115.15,,,167.45,10,1674.5,81.26,4,325.04,117.98,3,353.94,105.41,5,527.05,63.65,12,763.8,295.22,,,126.74,8,1013.92,125.05,4,500.2,77.84,,,62.43,14,874.02,225.98,6,1355.88,167.32,4,669.28,50.21,,,0.79561,8058,0.8806,,6411,130.67,6541,6350,191,4091
05/04/2023,111.25,,,165.79,10,1657.9,80.79,4,323.16,118.65,3,355.95,104.69,5,523.45,63.72,12,764.64,295.16,,,123.67,8,989.36,126.1,4,504.4,77.07,,,62.34,14,872.76,225.6,6,1353.6,167.81,4,671.24,50.16,,,0.7947,8016,0.8761,,6371,130.67,6501,6350,151,4061
05/05/2023,108.75,,,173.57,10,1735.7,80.59,4,322.36,121.82,3,365.46,105.57,5,527.85,64.02,12,768.24,296.6,,,126.59,8,1012.72,129.52,4,518.08,78.5,,,62.51,14,875.14,231.78,6,1390.68,168.43,4,673.72,50.59,,,0.791139,8190,0.887,,6479,130.67,6610,6350,260,4136
05/08/2023,108.2,,,173.5,10,1735,80.75,4,323,120.89,3,362.67,107.77,5,538.85,63.92,12,767.04,296.69,,,126.88,8,1015.04,134.09,4,536.36,78.36,,,62.24,14,871.36,232.23,6,1393.38,169.03,4,676.12,50.91,,,0.79285,8219,0.87177,,6516,130.67,6647,6350,297,4138
05/09/2023,111.3,,,171.77,10,1717.7,80.64,4,322.56,120.3,3,360.9,107.35,5,536.75,63.39,12,760.68,296.66,,,125.1,8,1000.8,135.7,4,542.8,78.59,,,61.67,14,863.38,233.26,6,1399.56,169.46,4,677.84,50.99,,,0.7921,8183,0.86844,,6482,130.67,6612,6350,262,4119
05/10/2023,111.3,,,173.56,10,1735.6,81.1,4,324.4,121.36,3,364.08,111.75,5,558.75,63.5,12,762,296.57,,,123.51,8,988.08,134.38,4,537.52,77.98,,,60.9,14,852.6,231.27,6,1387.62,170.55,4,682.2,50.85,,,0.791954,8193,0.8698,,6488,130.67,6619,6350,269,4138
05/11/2023,110.85,,,173.75,10,1737.5,81.63,4,326.52,119.98,3,359.94,116.57,5,582.85,63.86,12,766.32,294.79,,,122.22,8,977.76,133.94,4,535.76,78.06,,,61.07,14,854.98,231.01,6,1386.06,170.19,4,680.76,51.04,,,0.79948,8208,0.87211,,6562,130.67,6693,6350,343,4131
05/12/2023,110.3,,,172.57,10,1725.7,81.98,4,327.92,120.57,3,361.71,117.51,5,587.55,64.11,12,769.32,296.14,,,120.21,8,961.68,133.43,4,533.72,78.99,,,60.99,14,853.86,231.38,6,1388.28,169.24,4,676.96,51.02,,,0.803019,8187,0.8787,,6574,130.67,6705,6350,355,4124
05/15/2023,109.8,,,172.07,10,1720.7,81.08,4,324.32,121.44,3,364.32,116.51,5,582.55,63.94,12,767.28,295.9,,,119.83,8,958.64,132,4,528,79.25,,,61.05,14,854.7,232.81,6,1396.86,168.58,4,674.32,50.63,,,0.79839,8172,0.868,,6524,130.67,6655,6350,305,4136
05/16/2023,108.8,,,172.07,10,1720.7,80.77,4,323.08,119.9,3,359.7,119.51,5,597.55,63.22,12,758.64,294.15,,,116.48,8,931.84,129.76,4,519.04,78.22,,,60.68,14,849.52,230.47,6,1382.82,167.73,4,670.92,49.93,,,0.801,8114,0.87024,,6499,130.67,6630,6350,280,4110
05/17/2023,108.25,,,172.69,10,1726.9,80.51,4,322.04,119.16,3,357.48,120.84,5,604.2,63.15,12,757.8,293.46,,,116.98,8,935.84,136.6,4,546.4,78.95,,,60.62,14,848.68,232.65,6,1395.9,166.72,4,666.88,49.84,,,0.801102,8162,0.86821,,6539,131.97,6671,6350,321,4159
05/18/2023,109.1,,,175.05,10,1750.5,79.69,4,318.76,119.26,3,357.78,122.83,5,614.15,62.8,12,753.6,294.05,,,118.87,8,950.96,136.11,4,544.44,79.27,,,59.43,14,832.02,233.6,6,1401.6,165,4,660,50.49,,,0.80565,8184,0.86807,,6593,131.97,6725,6350,375,4198
05/19/2023,108.75,,,175.16,10,1751.6,79.93,4,319.72,119.5,3,358.5,122.76,5,613.8,62.83,12,753.96,295.55,,,114.76,8,918.08,135.06,4,540.24,79.35,,,59.92,14,838.88,233.31,6,1399.86,165.36,4,661.44,49.97,,,0.803213,8156,0.8691,,6551,133.61,6685,6350,335,4192
05/22/2023,108.35,,,174.2,10,1742,78.41,4,313.64,117.76,3,353.28,125.05,5,625.25,61.51,12,738.12,289.35,,,110.18,8,881.44,135.63,4,542.52,78.43,,,58.88,14,824.32,231.28,6,1387.68,164.3,4,657.2,49.53,,,0.80422,8065,0.86935,,6486,133.61,6620,6350,270,4193
05/23/2023,107.95,,,171.56,10,1715.6,77.04,4,308.16,115.52,3,346.56,122.56,5,612.8,61.4,12,736.8,286.37,,,108.78,8,870.24,133.35,4,533.4,77.49,,,58.64,14,820.96,224.58,6,1347.48,162.78,4,651.12,49.44,,,0.80533,7943,0.86727,,6397,133.61,6530,6350,180,4146
05/24/2023,107.8,,,171.84,10,1718.4,76.48,4,305.92,113.21,3,339.63,120.9,5,604.5,60.88,12,730.56,285.92,,,108.29,8,866.32,131.5,4,526,76.82,,,58.06,14,812.84,222.25,6,1333.5,162.62,4,650.48,49.21,,,0.80834,7888,0.86943,,6376,133.61,6510,6350,160,4115
05/25/2023,105.8,,,172.99,10,1729.9,76.25,4,305,113.71,3,341.13,123.48,5,617.4,60.41,12,724.92,285.52,,,107.48,8,859.84,128.93,4,515.72,75.94,,,57.74,14,808.36,223.38,6,1340.28,161.88,4,647.52,48.72,,,0.8118,7890,0.87051,,6405,133.61,6539,6350,189,4151
05/26/2023,107.5,,,175.43,10,1754.3,76.21,4,304.84,113.97,3,341.91,124.61,5,623.05,60.26,12,723.12,286.04,,,107.51,8,860.08,128.49,4,513.96,77,,,57.77,14,808.78,225.01,6,1350.06,161.28,4,645.12,48.81,,,0.809848,7925,0.8689,,6418,133.61,6552,6350,202,4205
05/30/2023,106.85,,,177.3,10,1773,74.95,4,299.8,114.32,3,342.96,123.67,5,618.35,59.78,12,717.36,284.92,,,106.52,8,852.16,128.07,4,512.28,76.76,,,56.22,14,787.08,221.64,6,1329.84,162.16,4,648.64,48.69,,,0.80568,7881,0.86458,,6350,133.61,6484,6350,134,4206
05/31/2023,106.8,,,177.25,10,1772.5,74.38,4,297.52,112.73,3,338.19,122.87,5,614.35,59.66,12,715.92,285.11,,,105.26,8,842.08,127.91,4,511.64,76.79,,,56.18,14,786.52,221.03,6,1326.18,161.92,4,647.68,48.96,,,0.80341,7853,0.8589,,6309,133.61,6442,6350,92,4180
06/01/2023,111,,,180.09,10,1800.9,74.9,4,299.6,115.06,3,345.18,123.72,5,618.6,60,12,720,287.87,,,103.63,8,829.04,128.33,4,513.32,76.65,,,56.39,14,789.46,226.5,6,1359,162.8,4,651.2,49.14,,,0.79834,7926,0.85902,,6328,133.61,6461,6350,111,4221
06/02/2023,112.1,,,180.95,10,1809.5,76.05,4,304.2,117.69,3,353.07,124.67,5,623.35,61.16,12,733.92,289.91,,,107.78,8,862.24,129.5,4,518,78.11,,,56.96,14,797.44,228.79,6,1372.74,164.96,4,659.84,49.61,,,0.803019,8034,0.8612,,6452,135.44,6587,6450,137,4282
06/05/2023,112.55,,,179.58,10,1795.8,76.25,4,305,116.86,3,350.58,126.01,5,630.05,60.75,12,729,288.43,,,105.2,8,841.6,129.03,4,516.12,78.86,,,56.69,14,793.66,226.77,6,1360.62,164.74,4,658.96,49.93,,,0.8043,7981,0.86149,,6419,135.44,6555,6450,105,4274
06/06/2023,112.3,,,179.21,10,1792.1,75.57,4,302.28,115.05,3,345.15,127.31,5,636.55,60.31,12,723.72,284.54,,,106.19,8,849.52,129.8,4,519.2,78.67,,,56.58,14,792.12,228.22,6,1369.32,162.68,4,650.72,49.93,,,0.8046,7981,0.86071,,6421,135.44,6557,6450,107,4284
06/07/2023,112,,,177.82,10,1778.2,75.2,4,300.8,116.75,3,350.25,122.5,5,612.5,60.22,12,722.64,281.9,,,107.09,8,856.72,130.84,4,523.36,78.11,,,56.17,14,786.38,225.27,6,1351.62,161.55,4,646.2,50,,,0.80348,7929,0.86036,,6371,135.44,6506,6450,56,4268
06/08/2023,113.45,,,180.57,10,1805.7,75.73,4,302.92,115.12,3,345.36,122.14,5,610.7,60.37,12,724.44,285.78,,,106.2,8,849.6,131.08,4,524.32,77.76,,,56.44,14,790.16,223.05,6,1338.3,162.58,4,650.32,50.72,,,0.79621,7942,0.85838,,6323,135.44,6459,6450,9,4294
06/09/2023,113.35,,,180.96,10,1809.6,75.84,4,303.36,114.19,3,342.57,122.23,5,611.15,60.47,12,725.64,286.79,,,105.86,8,846.88,130.9,4,523.6,79.36,,,56.07,14,784.98,223.56,6,1341.36,162.68,4,650.72,51.03,,,0.795076,7940,0.8565,,6313,135.44,6448,6450,-2,4299
06/12/2023,114.35,,,183.79,10,1837.9,75.72,4,302.88,113.93,3,341.79,123.64,5,618.2,60.21,12,722.52,288.57,,,106.83,8,854.64,130.69,4,522.76,80.03,,,56.12,14,785.68,226.17,6,1357.02,162.91,4,651.64,51.37,,,0.79902,7995,0.85966,,6388,135.44,6524,6450,74,4339
06/13/2023,114.75,,,183.31,10,1833.1,75.24,4,300.96,115.1,3,345.3,123.83,5,619.15,60.45,12,725.4,288.55,,,106.78,8,854.24,131.68,4,526.72,81.03,,,56.26,14,787.64,223.4,6,1340.4,162.1,4,648.4,51.77,,,0.79322,7981,0.85557,,6331,135.44,6466,6450,16,4369
06/14/2023,113.95,,,183.95,10,1839.5,75.42,4,301.68,116.61,3,349.83,123.67,5,618.35,60.86,12,730.32,288.44,,,112.86,8,902.88,126.93,4,507.72,79.9,,,56.5,14,791,223.44,6,1340.64,162.42,4,649.68,52.29,,,0.78921,8032,0.85541,,6339,135.44,6474,6450,24,4373
06/15/2023,115.05,,,186.01,10,1860.1,76.8,4,307.2,117.96,3,353.88,125.09,5,625.45,61.23,12,734.76,292.61,,,112.41,8,899.28,128.36,4,513.44,81.48,,,57.8,14,809.2,226.17,6,1357.02,164.2,4,656.8,52.58,,,0.78212,8117,0.85605,,6349,135.44,6484,6450,34,4426
06/16/2023,116.15,,,184.92,10,1849.2,77.78,4,311.12,118.95,3,356.85,123.53,5,617.65,61.67,12,740.04,293.7,,,113.59,8,908.72,129.99,4,519.96,81.26,,,58.42,14,817.88,228.91,6,1373.46,165.03,4,660.12,51.84,,,0.779727,8155,0.8547,,6359,140.51,6499,6450,49,4410
06/20/2023,116.3,,,185.01,10,1850.1,77.62,4,310.48,117.4,3,352.2,123.1,5,615.5,61.26,12,735.12,293.04,,,109.54,8,876.32,129.48,4,517.92,80.39,,,57.96,14,811.44,226.47,6,1358.82,164.86,4,659.44,51.39,,,0.78337,8087,0.85531,,6335,142.37,6478,6450,28,4389
06/21/2023,115.6,,,183.96,10,1839.6,77.62,4,310.48,118.75,3,356.25,120.55,5,602.75,61.43,12,737.16,294.52,,,109.98,8,879.84,130.6,4,522.4,80.87,,,58.31,14,816.34,227.25,6,1363.5,165.48,4,661.92,51.49,,,0.78296,8090,0.8607,,6334,142.37,6477,6450,27,4366
06/22/2023,116.7,,,187,10,1870,78,4,312,119.95,3,359.85,123.15,5,615.75,61.85,12,742.2,293.3,,,110.46,8,883.68,131.76,4,527.04,81.48,,,58.14,14,813.96,228.39,6,1370.34,166.91,4,667.64,51.92,,,0.78449,8162,0.8594,,6403,142.37,6546,6450,96,4382
06/23/2023,117.3,,,186.68,10,1866.8,77.11,4,308.44,117.76,3,353.28,122.34,5,611.7,61.2,12,734.4,289.91,,,109.52,8,876.16,132.77,4,531.08,82.06,,,58.23,14,815.22,229.55,6,1377.3,165.59,4,662.36,51.82,,,0.786473,8137,0.8597,,6399,142.37,6542,6450,92,4348
06/26/2023,115.75,,,185.27,10,1852.7,76.64,4,306.56,118.79,3,356.37,118.34,5,591.7,61.22,12,734.64,289.09,,,111.74,8,893.92,131.95,4,527.8,81.72,,,58.11,14,813.54,226.3,6,1357.8,166.74,4,666.96,51.68,,,0.78666,8102,0.85797,,6374,142.37,6516,6450,66,4329
06/27/2023,115.6,,,188.06,10,1880.6,75.73,4,302.92,119.55,3,358.65,118.33,5,591.65,61.09,12,733.08,291.3,,,113.61,8,908.88,132.65,4,530.6,82.8,,,58.39,14,817.46,227.34,6,1364.04,168.78,4,675.12,51.5,,,0.78464,8163,0.85966,,6405,142.37,6547,6450,97,4378
06/28/2023,116.2,,,189.25,10,1892.5,75.91,4,303.64,119.07,3,357.21,120.18,5,600.9,60.52,12,726.24,291.74,,,113.03,8,904.24,131.69,4,526.76,82.66,,,58.06,14,812.84,227.96,6,1367.76,167.47,4,669.88,51.78,,,0.79098,8162,0.86325,,6456,142.37,6598,6450,148,4377
06/29/2023,115.2,,,189.59,10,1895.9,76.56,4,306.24,119.79,3,359.37,119.1,5,595.5,60.02,12,720.24,294.47,,,113.37,8,906.96,132.07,4,528.28,83.74,,,57.96,14,811.44,234.32,6,1405.92,169.61,4,678.44,51.43,,,0.79273,8208,0.86148,,6507,142.37,6649,6450,199,4396
06/30/2023,116.3,,,193.97,10,1939.7,77.04,4,308.16,121.07,3,363.21,119.7,5,598.5,60.22,12,722.64,298.41,,,110.37,8,882.96,132.37,4,529.48,84.79,,,58.65,14,821.1,237.48,6,1424.88,173.42,4,693.68,52.39,,,0.788564,8284,0.85575,,6533,142.37,6675,6450,225,4450
07/03/2023,114.3,,,192.46,10,1924.6,77.14,4,308.56,121.56,3,364.68,119.9,5,599.5,60.58,12,726.96,294.84,,,109.11,8,872.88,132.59,4,530.36,84.24,,,58.82,14,823.48,237.97,6,1427.82,171.4,4,685.6,52.73,,,0.78784,8264,0.85973,,6511,143.43,6654,6550,104,4456
07/05/2023,115.45,,,191.33,10,1913.3,76.87,4,307.48,119.82,3,359.46,121.75,5,608.75,61.03,12,732.36,296.9,,,107.1,8,856.8,131.43,4,525.72,84.7,,,58.16,14,814.24,239.45,6,1436.7,171.05,4,684.2,52.7,,,0.78712,8239,0.8544,,6485,147.11,6632,6550,82,4447
07/06/2023,114.3,,,191.81,10,1918.1,76.91,4,307.64,117.2,3,351.6,120.11,5,600.55,60.56,12,726.72,294.92,,,105.1,8,840.8,131.67,4,526.68,83.44,,,57.72,14,808.08,238.88,6,1433.28,171.36,4,685.44,52.37,,,0.78476,8199,0.8546,,6434,147.11,6581,6550,31,4412
07/07/2023,109.6,,,190.68,10,1906.8,75.59,4,302.36,115.58,3,346.74,119.48,5,597.4,59.76,12,717.12,292.1,,,104.46,8,835.68,131.26,4,525.04,82.7,,,57.44,14,804.16,236.45,6,1418.7,170.01,4,680.04,51.16,,,0.778698,8134,0.8548,,6334,148.92,6483,6550,-67,4399
07/10/2023,109.6,,,188.61,10,1886.1,75.89,4,303.56,115.87,3,347.61,116.45,5,582.25,59.31,12,711.72,294.49,,,105.78,8,846.24,131.08,4,524.32,83.57,,,57.54,14,805.56,238.16,6,1428.96,171.13,4,684.52,51.63,,,0.77732,8121,0.8555,,6312,148.92,6461,6550,-89,4410
07/11/2023,108.95,,,188.08,10,1880.8,75.39,4,301.56,115.61,3,346.83,117.14,5,585.7,59.52,12,714.24,294.74,,,107.39,8,859.12,132.17,4,528.68,84.74,,,57.45,14,804.3,240.55,6,1443.3,170.22,4,680.88,51.55,,,0.77311,8145,0.8512,,6297,148.92,6446,6550,-104,4439
07/12/2023,110.3,,,189.77,10,1897.7,75.16,4,300.64,117.02,3,351.06,118.93,5,594.65,59.84,12,718.08,295.61,,,107.76,8,862.08,132.11,4,528.44,85.25,,,58.14,14,813.96,242.21,6,1453.26,169.18,4,676.72,51.68,,,0.76945,8197,0.8572,,6307,148.92,6456,6550,-94,4472
